from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
S04,ESP1,FC Schalke 04,Atletico Madrid,Jose Manuel Jurado,11.000.000,7,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/28261/transfer_id/474454
S04,ESP1,FC Schalke 04,FC Sevilla,Yevgen Konoplyanka,12.500.000,7,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58949/transfer_id/1764329
S04,ESP3,FC Schalke 04,Real Murcia,Sergio Escudero,2.300.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93935/transfer_id/460719
S04,F95,FC Schalke 04,Fortuna Duesseldorf,Benito Raman,10000000,6,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/112930/transfer_id/2539874
S04,FCA,FC Schalke 04,FC Augsburg,Michael Gregoritsch,500000,3,2,1920,2020,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/120205/transfer_id/2731546
S04,FCB,FC Schalke 04,FC Bayern Muenchen,Holger Badstuber,0,1,2,1617,2017,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/54659/transfer_id/1669481
S04,FCB,FC Schalke 04,FC Bayern Muenchen,Jan Kirchhoff,500.000,3,2,1314,2014,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/49734/transfer_id/990099
S04,FCB,FC Schalke 04,FC Bayern Muenchen,Pierre Emile Hoejbjerg,1000000,4,2,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/167799/transfer_id/1330790
S04,FCB,FC Schalke 04,FC Bayern Muenchen,Sebastian Rudy,16000000,7,1,1819,2018,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/57051/transfer_id/2241204
S04,FCK,FC Schalke 04,1.FC Kaiserslautern,Erik Jendrisek,0,1,1,1011,2010,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/41369/transfer_id/416691
S04,FCN,FC Schalke 04,1.FC Nuernberg,Guido Burgstaller,1.500.000,5,1,1617,2017,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/49239/transfer_id/1668532
S04,FIN1,FC Schalke 04,HJK Helsinki,Teemu Pukki,1500000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/46972/transfer_id/630060
S04,FRA1,FC Schalke 04,LOSC Lille,Nicolas Plestan,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/15276/transfer_id/474497
S04,FRA1,FC Schalke 04,Olympique Lyon,Michel Bastos,1000000,4,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/12142/transfer_id/830476
S04,FRA1,FC Schalke 04,LOSC Lille,Hamza Mendyl,6000000,6,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/447221/transfer_id/2228084
S04,FRA1,FC Schalke 04,FC Paris Saint Germain,Benjamin Stambouli,8.000.000,6,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/127160/transfer_id/1581564
S04,FRA1,FC Schalke 04,FC Nantes,Amine Harit,8.000.000,6,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/372711/transfer_id/1830061
S04,GER2,FC Schalke 04,Eintracht Frankfurt,Ralf Faehrmann,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39015/transfer_id/578648
S04,GER2,FC Schalke 04,Fortuna Duesseldorf,Fabian Giefer,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53408/transfer_id/1061330
S04,GER2,FC Schalke 04,SV Darmstadt 98,Christian Wetklo,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1363/transfer_id/1099428
S04,GER2,FC Schalke 04,SC Freiburg,Sascha Riether,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1662/transfer_id/1296262
S04,GER2,FC Schalke 04,SG Dynamo Dresden,Markus Schubert,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/296741/transfer_id/2540340
S04,GER2,FC Schalke 04,1.FC Heidenheim 1846,Robert Leipertz,300.000,3,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/119120/transfer_id/1494821
S04,GER2,FC Schalke 04,SC Paderborn 07,Alexander Nuebel,600000,4,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/195778/transfer_id/1331360
S04,GER2,FC Schalke 04,1.FC Nuernberg,Cedric Teuchert,1.000.000,4,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207597/transfer_id/1989807
S04,GER2,FC Schalke 04,Alemanni Aachen,Marco Hoeger,1500000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55510/transfer_id/581135
S04,GER2,FC Schalke 04,1.FC Koeln,Christian Clemens,2.800.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/44713/transfer_id/887733
S04,GER2,FC Schalke 04,1.FC Union Berlin,Steven Skrzybski,3200000,5,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93827/transfer_id/2119350
S04,GER2,FC Schalke 04,VfL Bochum,Leon Goretzka,3.250.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153084/transfer_id/899104
S04,GER2,FC Schalke 04,1.FC Nuernberg,Alessandro Schoepf,5000000,5,1,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/118397/transfer_id/1399274
S04,GER2,FC Schalke 04,VfB Stuttgart,Ozan Kabak,15000000,7,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/361260/transfer_id/2530001
S04,GRE1,FC Schalke 04,Olympiakos Piraeus,Kyriakos Papadopoulos,2.000.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58489/transfer_id/435940
S04,H96,FC Schalke 04,Hannover 96,Salif Sane,7000000,6,1,1819,2018,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/126534/transfer_id/2084843
S04,HSV,FC Schalke 04,Hamburger SV,Dennis Aogo,500.000,3,2,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/19354/transfer_id/939739
S04,HSV,FC Schalke 04,Hamburger SV,Dennis Aogo,1.900.000,5,1,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/19354/transfer_id/1024958
S04,IRA1,FC Schalke 04,Steel Azin FC,Ali Karimi,0,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/15412/transfer_id/534393
S04,ITA1,FC Schalke 04,Juventus Turin,Marko Pjaca,800.000,4,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/205940/transfer_id/1991700
S04,ITA1,FC Schalke 04,AC Mailand,Kevin Prince Boateng,10.000.000,6,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16922/transfer_id/940485
S04,ITA1,FC Schalke 04,AC Mailand,Klaas Jan Huntelaar,14.000.000,7,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/4357/transfer_id/474259
S04,JAP1,FC Schalke 04,Kashima Antlers,Atsuto Uchida,1.300.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/27800/transfer_id/430986
S04,M05,FC Schalke 04,1.FSV Mainz 05,Tim Hoogland,0,1,1,1011,2010,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/18833/transfer_id/377764
S04,M05,FC Schalke 04,1.FSV Mainz 05,Eric Maxim Choupo Moting,0,1,1,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/45660/transfer_id/1078969
S04,M05,FC Schalke 04,1.FSV Mainz 05,Christian Fuchs,3800000,5,1,1112,2011,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/6636/transfer_id/580263
S04,M05,FC Schalke 04,1.FSV Mainz 05,Adam Szalai,8.000.000,6,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/39106/transfer_id/894920
S04,M05,FC Schalke 04,1.FSV Mainz 05,Johannes Geis,10500000,7,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/89650/transfer_id/1266154
S04,M05,FC Schalke 04,1.FSV Mainz 05,Suat Serdar,11000000,7,1,1819,2018,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/261905/transfer_id/2109859
S04,NED1,FC Schalke 04,Ajax Amsterdam,Klaas Jan Huntelaar,0,1,1,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/4357/transfer_id/3211986
S04,NOR1,FC Schalke 04,Rosenborg BK,Anthony Annan,2.000.000,5,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/29122/transfer_id/532731
S04,PAD,FC Schalke 04,SC Paderborn 07,Bernard Tekpetey,2500000,5,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/422380/transfer_id/2485234
S04,ROU1,FC Schalke 04,CFR Cluj,Ciprian Deac,3.000.000,5,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/43300/transfer_id/472986
S04,RUS1,FC Schalke 04,PFC Ludogorets Razgrad,Junior Caicara,4500000,5,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/112062/transfer_id/1267451
S04,SGE,FC Schalke 04,Eintracht Frankfurt,Frederik Roennow,99,1,2,2021,2020,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/107775/transfer_id/3082374
S04,SGE,FC Schalke 04,Eintracht Frankfurt,Goncalo Paciencia,2000000,5,2,2021,2020,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/181547/transfer_id/3062006
S04,SGE,FC Schalke 04,Eintracht Frankfurt,Bastian Oczipka,4.500.000,5,1,1718,2017,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/53437/transfer_id/1837256
S04,SUI1,FC Schalke 04,FC Basel 1893,Breel Embolo,26.500.000,7,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237662/transfer_id/1514407
S04,SWE1,FC Schalke 04,IFK Norrkoeping,Michael Langer,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19114/transfer_id/1866706
S04,TSG,FC Schalke 04,TSG 1899 Hoffenheim,Mark Uth,0,1,1,1819,2018,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/112935/transfer_id/1996837
S04,TSG,FC Schalke 04,TSG 1899 Hoffenheim,Chinedu Obasi,500000,3,2,1112,2012,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/41663/transfer_id/661402
S04,TSG,FC Schalke 04,TSG 1899 Hoffenheim,Chinedu Obasi,4000000,5,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/41663/transfer_id/703493
S04,UKR1,FC Schalke 04,Dynamo Kiew,Younes Belhanda,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/118022/transfer_id/1398334
S04,UKR1,FC Schalke 04,Karpaty Lviv,Danilo Avelar,100.000,2,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/140748/transfer_id/530510
S04,UKR1,FC Schalke 04,Dynamo Kiew,Raffael,1000000,4,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19819/transfer_id/823406
S04,VFB,FC Schalke 04,VfB Stuttgart,Ciprian Marica,0,1,1,1112,2011,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/16833/transfer_id/601522
S04,WOL,FC Schalke 04,VfL Wolfsburg,Naldo,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32213/transfer_id/1483506
S04,WOL,FC Schalke 04,VfL Wolfsburg,Jeffrey Bruma,99,1,2,1819,2019,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/88721/transfer_id/2388764
S04,WOL,FC Schalke 04,VfL Wolfsburg,William,99,1,2,2021,2021,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/341710/transfer_id/3220240
S04,WOL,FC Schalke 04,VfL Wolfsburg,Daniel Caligiuri,2.500.000,5,1,1617,2017,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/38410/transfer_id/1685472
AUT1,S04,SV Groedig,FC Schalke 04,Pascal Itter,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161544/transfer_id/1310153
AUT1,S04,SK Sturm Graz,FC Schalke 04,Donis Avdijaj,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196227/transfer_id/1173162
AUT1,S04,SCR Altach,FC Schalke 04,Bernard Tekpetey,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/422380/transfer_id/1885375
B04,S04,Bayer 04 Leverkusen,FC Schalke 04,Kyriakos Papadopoulos,1.000.000,4,2,1415,2014,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/58489/transfer_id/1102300
B04,S04,Bayer 04 Leverkusen,FC Schalke 04,Kyriakos Papadopoulos,6500000,6,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/58489/transfer_id/1255646
BMG,S04,Borussia Moenchengladbach,FC Schalke 04,Breel Embolo,11000000,7,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/237662/transfer_id/2527872
BRA1,S04,Vasco da Gama Rio de Janeiro,FC Schalke 04,Ze Roberto,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/52708/transfer_id/418062
BRE,S04,SV Werder Bremen,FC Schalke 04,Aleksandr Stevanovic,0,1,1,1112,2011,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/86895/transfer_id/588791
BRE,S04,SV Werder Bremen,FC Schalke 04,Benjamin Goller,0,1,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/388058/transfer_id/2463364
BRE,S04,SV Werder Bremen,FC Schalke 04,Predrag Stevanovic,100.000,2,1,1011,2011,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/68649/transfer_id/532396
BRE,S04,SV Werder Bremen,FC Schalke 04,Lukas Schmitz,1000000,4,1,1112,2011,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/49867/transfer_id/585615
BUL1,S04,PFC Ludogorets Razgrad,FC Schalke 04,Bernard Tekpetey,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/422380/transfer_id/2992849
CHN1,S04,Liaoning FC,FC Schalke 04,Edu,0,1,1,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/9543/transfer_id/845529
CHN1,S04,Shandong Taishan,FC Schalke 04,Junmin Hao,1100000,5,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/63549/transfer_id/598403
D98,S04,SV Darmstadt 98,FC Schalke 04,Sidney Sam,0,1,2,1617,2017,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/39102/transfer_id/1674381
D98,S04,SV Darmstadt 98,FC Schalke 04,Felix Platte,99,1,2,1516,2016,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/195782/transfer_id/1424500
DNK1,S04,Odense Boldklub,FC Schalke 04,Tore Reginiussen,400000,3,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41328/transfer_id/583291
ENG1,S04,Leicester City,FC Schalke 04,Christian Fuchs,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6636/transfer_id/1250744
ENG1,S04,FC Schalke 04,FC Liverpool,Joel Matip,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82105/transfer_id/1437188
ENG1,S04,FC Arsenal,FC Schalke 04,Sead Kolasinac,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94005/transfer_id/1784133
ENG1,S04,Stoke City,FC Schalke 04,Eric Maxim Choupo Moting,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45660/transfer_id/1817585
ENG1,S04,Crystal Palace,FC Schalke 04,Max Meyer,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/146164/transfer_id/2207766
ENG1,S04,UD Levante,FC Schalke 04,Coke,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/71905/transfer_id/1974764
ENG1,S04,Blackburn Rovers,FC Schalke 04,Jermaine Jones,700.000,4,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1321/transfer_id/526500
ENG1,S04,Newcastle United,FC Schalke 04,Nabil Bentaleb,1000000,4,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/245537/transfer_id/2767307
ENG1,S04,FC Liverpool,FC Schalke 04,Ozan Kabak,1100000,5,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/361260/transfer_id/3233712
ENG1,S04,Tottenham Hotspur,FC Schalke 04,Lewis Holtby,1750000,5,1,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55508/transfer_id/817219
ENG1,S04,Norwich City,FC Schalke 04,Ralf Faehrmann,3000000,5,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39015/transfer_id/2540334
ENG1,S04,FC Schalke 04,Manchester City,Leroy Sane,52.000.000,7,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/192565/transfer_id/1556750
ENG2,S04,FC Fulham,FC Schalke 04,Tim Hoogland,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/18833/transfer_id/1057694
ENG2,S04,FC Schalke 04,Bristol City,Fabian Giefer,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53408/transfer_id/1679454
ENG2,S04,Stoke City,FC Schalke 04,Rabbi Matondo,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/404384/transfer_id/3194593
