from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
GER2,B04,Alemannia Aachen,Bayer 04 Leverkusen,Tomasz Zdebel,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3836/transfer_id/409312
GER2,B04,Fortuna Duesseldorf,Bayer 04 Leverkusen,Sascha Dum,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/20551/transfer_id/427008
GER2,B04,FC Augsburg,Bayer 04 Leverkusen,Lukas Sinkiewicz,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17134/transfer_id/453962
GER2,B04,SpVgg Greuther Fuerth,Bayer 04 Leverkusen,Kevin Kampl,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53418/transfer_id/473986
GER2,BMG,FC Augsburg,Borussia Moenchengladbach,Thomas Kleine,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1116/transfer_id/410010
GER2,BMG,Arminia Bielefeld,Borussia Moenchengladbach,Oliver Neuville,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/81/transfer_id/410007
GER2,BMG,Rot Weiss Oberhausen,Borussia Moenchengladbach,Mosos Lamidi,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36193/transfer_id/396746
GER2,BVB,1.FC Union Berlin,Borussia Dortmund,Marcel Hoettecke,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/40462/transfer_id/413988
GER2,FCB,Hertha BSC,FC Bayern Muenchen,Christian Lell,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2233/transfer_id/435939
GER2,FCB,FC Ingolstadt 04,FC Bayern Muenchen,Andreas Goerlitz,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1742/transfer_id/421767
GER2,FCK,Rot Weiss Oberhausen,1.FC Kaiserslautern,Mario Klinger,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32760/transfer_id/414662
GER2,FCK,Karlsruher SC,1.FC Kaiserslautern,Luis Robles,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/47289/transfer_id/463078
GER2,FCN,FSV Frankfurt,1.FC Nuernberg,Jaouhar Mnari,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31199/transfer_id/421299
GER2,KOE,FC Ingolstadt 04,1.FC Koeln,Sebastian Zielinsky,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/26146/transfer_id/420158
GER2,M05,FSV Frankfurt,1.FSV Mainz 05,Tufan Tosunoglu,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37685/transfer_id/453964
GER2,SCF,TSV 1860 Muenchen,SC Freiburg,Eke Uzoma,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/43500/transfer_id/441124
GER2,SCF,FSV Frankfurt,SC Freiburg,Michael Langer,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19114/transfer_id/414116
GER2,SGE,VfL Bochum,Eintracht Frankfurt,Faton Toski,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39392/transfer_id/430555
GER2,SGE,Alemannia Aachen,Eintracht Frankfurt,Juvhel Tsoumou,0,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42485/transfer_id/439099
GER2,BMG,FC Augsburg,Borussia Moenchengladbach,Jan Ingwer Callsen Bracker,0,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3851/transfer_id/516572
GER2,BMG,SpVgg Greuther Fuerth,Borussia Moenchengladbach,Christian Dorda,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36189/transfer_id/583876
GER2,BMG,SC Paderborn 07,Borussia Moenchengladbach,Jens Wissing,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/50153/transfer_id/581816
GER2,BMG,FC St. Pauli,Borussia Moenchengladbach,Sebastian Schachten,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/18391/transfer_id/571342
GER2,BMG,Eintracht Frankfurt,Borussia Moenchengladbach,Mohammadou Idrissou,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1574/transfer_id/629728
GER2,BMG,Alemannia Aachen,Borussia Moenchengladbach,Fabian Baecker,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51791/transfer_id/562156
GER2,BRE,FC Hansa Rostock,SV Werder Bremen,Timo Perthel,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42086/transfer_id/581684
GER2,BRE,Eintracht Frankfurt,SV Werder Bremen,Dominik Schmidt,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17443/transfer_id/595785
GER2,BSC,Alemannia Aachen,Hertha BSC,Lennart Hartmann,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45684/transfer_id/580247
GER2,FCA,VfL Bochum,FC Augsburg,Lukas Sinkiewicz,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17134/transfer_id/585089
GER2,FCN,TSV 1860 Muenchen,1.FC Nuernberg,Timo Ochs,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1318/transfer_id/581133
GER2,FCN,FC Hansa Rostock,1.FC Nuernberg,Marek Mintal,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6239/transfer_id/580718
GER2,H96,MSV Duisburg,Hannover 96,Florian Fromlowitz,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3612/transfer_id/571333
GER2,HSV,TSV 1860 Muenchen,Hamburger SV,Collin Benjamin,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1390/transfer_id/587161
GER2,HSV,SG Dynamo Dresden,Hamburger SV,Wolfgang Hesl,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16843/transfer_id/621481
GER2,M05,SG Dynamo Dresden,1.FSV Mainz 05,Filip Trojan,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1442/transfer_id/586605
GER2,SCF,FC Energie Cottbus,SC Freiburg,Ivica Banovic,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/517/transfer_id/615535
GER2,TSG,FC Ingolstadt 04,TSG 1899 Hoffenheim,Ramazan Oezcan,0,1,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16498/transfer_id/569327
GER2,FCK,FC Ingolstadt 04,1.FC Kaiserslautern,Adam Nemec,0,1,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55210/transfer_id/733100
GER2,M05,FC Ingolstadt 04,1.FSV Mainz 05,Florian Heller,0,1,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2077/transfer_id/669718
GER2,SCF,Eintracht Frankfurt,SC Freiburg,Heiko Butscher,0,1,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1496/transfer_id/670770
GER2,SCF,TSV 1860 Muenchen,SC Freiburg,Maximilian Nicu,0,1,1,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2345/transfer_id/680672
GER2,BRE,FC St. Pauli,SV Werder Bremen,Lennart Thy,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/23553/transfer_id/734574
GER2,BVB,MSV Duisburg,Borussia Dortmund,Antonio da Silva,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1919/transfer_id/715638
GER2,BVB,FC St. Pauli,Borussia Dortmund,Florian Kringe,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1270/transfer_id/755742
GER2,F95,MSV Duisburg,Fortuna Duesseldorf,Ranisav Jovanovic,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2125/transfer_id/731186
GER2,F95,1.FC Koeln,Fortuna Duesseldorf,Thomas Broeker,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/13686/transfer_id/723240
GER2,FCA,Hertha BSC,FC Augsburg,Marcel Ndjeng,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2334/transfer_id/737388
GER2,FCA,FC Energie Cottbus,FC Augsburg,Daniel Brinkmann,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/18654/transfer_id/716290
GER2,FCA,FSV Frankfurt,FC Augsburg,Edmond Kapllani,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/18248/transfer_id/714758
GER2,FCN,FC Ingolstadt 04,1.FC Nuernberg,Christian Eigler,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/4089/transfer_id/710487
GER2,FCN,1.FC Kaiserslautern,1.FC Nuernberg,Albert Bunjaku,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19194/transfer_id/710488
GER2,FCN,1.FC Koeln,1.FC Nuernberg,Dominic Maroh,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41023/transfer_id/727371
GER2,HSV,VfL Bochum,Hamburger SV,Soeren Bertram,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/76143/transfer_id/713444
GER2,S04,1.FC Kaiserslautern,FC Schalke 04,Alexander Baumjohann,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16474/transfer_id/772392
GER2,S04,FC Erzgebirge Aue,FC Schalke 04,Andreas Wiegel,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45698/transfer_id/760911
GER2,SCF,VfR Aalen,SC Freiburg,Oliver Barth,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1811/transfer_id/705228
GER2,SGE,1.FC Koeln,Eintracht Frankfurt,Matthias Lehmann,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1126/transfer_id/732058
GER2,SGE,FC Ingolstadt 04,Eintracht Frankfurt,Uemit Korkmaz,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37977/transfer_id/706470
GER2,SGF,SSV Jahn Regensburg,SpVgg Greuther Fuerth,Christian Rahn,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/746/transfer_id/713386
GER2,SGF,VfR Aalen,SpVgg Greuther Fuerth,Jasmin Fejzic,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19471/transfer_id/716993
GER2,TSG,1.FC Union Berlin,TSG 1899 Hoffenheim,Daniel Haas,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1464/transfer_id/717274
GER2,TSG,SC Paderborn 07,TSG 1899 Hoffenheim,Manuel Gulde,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45683/transfer_id/722722
GER2,WOL,Hertha BSC,VfL Wolfsburg,Peter Pekarik,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/51100/transfer_id/778070
GER2,WOL,FC Ingolstadt 04,VfL Wolfsburg,Caiuby,0,1,1,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/54137/transfer_id/732997
GER2,BMG,SC Paderborn 07,Borussia Moenchengladbach,Elias Kachunga,0,1,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49501/transfer_id/816620
GER2,B04,Fortuna Duesseldorf,Bayer 04 Leverkusen,Michael Rensing,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2421/transfer_id/865771
GER2,BSC,SV Sandhausen,Hertha BSC,Marvin Knoll,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/44299/transfer_id/881004
GER2,BSC,FC Ingolstadt 04,Hertha BSC,Alfredo Morales,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58500/transfer_id/871733
GER2,EBS,Arminia Bielefeld,Eintracht Braunschweig,Oliver Petersch,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53441/transfer_id/889183
GER2,FCA,SV Sandhausen,FC Augsburg,Marco Thiede,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/156715/transfer_id/875311
GER2,FCA,TSV 1860 Muenchen,FC Augsburg,Stephan Hain,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/50199/transfer_id/873316
GER2,FCN,FC Ingolstadt 04,1.FC Nuernberg,Almog Cohen,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/56711/transfer_id/920723
GER2,FCN,SC Paderborn 07,1.FC Nuernberg,Manuel Zeitz,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85960/transfer_id/880587
GER2,H96,1.FC Union Berlin,Hannover 96,Mario Eggimann,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1587/transfer_id/872645
GER2,H96,SpVgg Greuther Fuerth,Hannover 96,Niko Giesselmann,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/72792/transfer_id/866747
GER2,M05,SV Sandhausen,1.FSV Mainz 05,Radoslav Zabavnik,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/24856/transfer_id/869336
GER2,SCF,FC Energie Cottbus,SC Freiburg,Erik Jendrisek,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41369/transfer_id/887246
GER2,SGE,1.FC Kaiserslautern,Eintracht Frankfurt,Karim Matmour,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/19385/transfer_id/892026
GER2,SGE,SC Paderborn 07,Eintracht Frankfurt,Martin Amedick,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1323/transfer_id/880967
GER2,SGE,VfL Bochum,Eintracht Frankfurt,Heiko Butscher,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1496/transfer_id/873954
GER2,WOL,1.FC Koeln,VfL Wolfsburg,Patrick Helmes,0,1,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6322/transfer_id/942364
GER2,VFB,SpVgg Greuther Fuerth,VfB Stuttgart,Benedikt Roecker,0,1,1,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/116272/transfer_id/996972
GER2,WOL,1.FC Kaiserslautern,VfL Wolfsburg,Srdjan Lakic,0,1,1,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/34579/transfer_id/1011502
GER2,B04,Karlsruher SC,Bayer 04 Leverkusen,Jonas Meffert,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/107574/transfer_id/1058550
GER2,B04,FC Ingolstadt 04,Bayer 04 Leverkusen,Danny da Costa,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85906/transfer_id/1062340
GER2,BRE,Fortuna Duesseldorf,SV Werder Bremen,Lukas Schmitz,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49867/transfer_id/1066834
GER2,FCA,1.FC Union Berlin,FC Augsburg,Bajram Nebihi,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42787/transfer_id/1073247
GER2,FCA,1.FC Union Berlin,FC Augsburg,Mohamed Amsif,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45674/transfer_id/1065858
GER2,PAD,1.FC Kaiserslautern,SC Paderborn 07,Fabian Scheffer,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/178454/transfer_id/1088404
GER2,SCF,VfL Bochum,SC Freiburg,Marco Terrazzino,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67869/transfer_id/1071841
GER2,SGE,VfL Bochum,Eintracht Frankfurt,Stefano Celozzi,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/33729/transfer_id/1073456
GER2,WOL,1.FC Nuernberg,VfL Wolfsburg,Jan Polak,0,1,1,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3530/transfer_id/1060143
GER2,H96,1.FC Nuernberg,Hannover 96,Adrian Nikci,0,1,1,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/63384/transfer_id/1183704
GER2,SCF,SpVgg Greuther Fuerth,SC Freiburg,Sebastian Freis,0,1,1,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/25468/transfer_id/1171542
GER2,BMG,VfL Bochum,Borussia Moenchengladbach,Peniel Mlapa,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/70280/transfer_id/1313100
GER2,BSC,SC Paderborn 07,Hertha BSC,Marcel Ndjeng,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2334/transfer_id/1264524
GER2,BVB,SC Paderborn 07,Borussia Dortmund,Oliver Kirch,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/2150/transfer_id/1332302
GER2,D98,1.FC Nuernberg,SV Darmstadt 98,Hanno Behrens,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/57091/transfer_id/1226236
GER2,FCI,FSV Frankfurt,FC Ingolstadt 04,Andre Weis,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58806/transfer_id/1233457
GER2,H96,Fortuna Duesseldorf,Hannover 96,Didier Ya Konan,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39198/transfer_id/1254168
GER2,HSV,FC St. Pauli,Hamburger SV,Lasse Sobiech,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79503/transfer_id/1268865
GER2,KOE,MSV Duisburg,1.FC Koeln,Thomas Broeker,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/13686/transfer_id/1240047
GER2,KOE,Eintracht Braunschweig,1.FC Koeln,Adam Matuszczyk,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/52830/transfer_id/1240046
GER2,M05,SV Sandhausen,1.FSV Mainz 05,Damian Roßbach,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153198/transfer_id/1250634
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Tobias Weis,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/20444/transfer_id/1260794
GER2,VFB,Fortuna Duesseldorf,VfB Stuttgart,Karim Haggui,0,1,1,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17885/transfer_id/1225298
GER2,B04,1.FC Kaiserslautern,Bayer 04 Leverkusen,Marlon Frey,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/182752/transfer_id/1523828
GER2,B04,1.FC Heidenheim 1846,Bayer 04 Leverkusen,Robin Becker,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237444/transfer_id/1540405
GER2,BRE,Fortuna Duesseldorf,SV Werder Bremen,Oezkan Yildirim,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/83256/transfer_id/1503509
GER2,BSC,SpVgg Greuther Fürth,Hertha BSC,Sascha Burchert,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36898/transfer_id/1475400
GER2,BVB,VfL Bochum,Borussia Dortmund,Jannik Bandowski,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/189691/transfer_id/1587928
GER2,D98,Wuerzburger Kickers,SV Darmstadt 98,Junior Diaz,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/35383/transfer_id/1585386
GER2,D98,1.FC Nuernberg,SV Darmstadt 98,Tobias Kempe,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/42072/transfer_id/1507229
GER2,FCA,1.FC Nuernberg,FC Augsburg,Shawn Parker,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89659/transfer_id/1578273
GER2,FCA,1.FC Nuernberg,FC Augsburg,Tim Matavz,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/50303/transfer_id/1585731
GER2,HSV,TSV 1860 Muenchen,Hamburger SV,Ivica Olic,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/7427/transfer_id/15512733
GER2,KOE,1.FC Union Berlin,1.FC Koeln,Daniel Mesenhoeler,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/150080/transfer_id/1484824
GER2,S04,FC Schalke 04,1.FC Union Berlin,Michael Gspurning,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17029/transfer_id/1519538
GER2,SCF,1.FC Kaiserslautern,SC Freiburg,Mensur Mujdza,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/27900/transfer_id/1582984
GER2,SCF,FC St. Pauli,SC Freiburg,Vegar Eggen Hedenstad,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/73333/transfer_id/1463728
GER2,TSG,VfB Stuttgart,TSG 1899 Hoffenheim,Jens Grahl,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/40034/transfer_id/1483054
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Russell Canouse,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/184133/transfer_id/1526497
GER2,TSG,SG Dynamo Dresden,TSG 1899 Hoffenheim,Marvin Schwaebe,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160929/transfer_id/1509848
GER2,TSG,SV Sandhausen,TSG 1899 Hoffenheim,Benedikt Gimber,0,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227084/transfer_id/1507452
GER2,BRE,FC St. Pauli,SV Werder Bremen,Lennart Thy,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/23553/transfer_id/1653448
GER2,FCI,1.FC Heidenheim 1846,FC Ingolstadt 04,Hauke Wahl,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/154147/transfer_id/1659149
GER2,S04,FC Schalke 04,Karlsruher SC,Fabian Reese,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227102/transfer_id/1689448
GER2,SGE,FC St. Pauli,Eintracht Frankfurt,Johannes Flum,0,1,1,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38415/transfer_id/1665301
GER2,TSG,Karlsruher SC,TSG 1899 Hoffenheim,Benedikt Gimber,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227084/transfer_id/1689728
GER2,WOL,Arminia Bielefeld,VfL Wolfsburg,Leandro Putaro,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237732/transfer_id/1560765
GER2,WOL,VfB Stuttgart,VfL Wolfsburg,Josip Brekalo,0,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/293169/transfer_id/1691035
GER2,B04,SSV Jahn Regensburg,Bayer 04 Leverkusen,Patrik Dzalto,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/252088/transfer_id/1806856
GER2,BRE,Fortuna Duesseldorf,SV Werder Bremen,Raphael Wolf,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39306/transfer_id/1743546
GER2,BSC,FC St. Pauli,Hertha BSC,Sami Allagui,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37013/transfer_id/1769701
GER2,H96,SV Darmstadt 98,Hannover 96,Artur Sobiech,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/75640/transfer_id/1764317
GER2,RBL,Arminia Bielefeld,RasenBallsport Leipzig,Nils Quaschner,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94559/transfer_id/1823021
GER2,S04,VfL Bochum,FC Schalke 04,Sidney Sam,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39102/transfer_id/1899630
GER2,S04,FC Ingolstadt 04,FC Schalke 04,Phil Neumann,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/265176/transfer_id/1675994
GER2,S04,1.FC Union Berlin,FC Schalke 04,Atsuto Uchida,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/27800/transfer_id/1888326
GER2,SCF,1.FC Union Berlin,SC Freiburg,Marc Torrejon,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38266/transfer_id/1779881
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Danilo Soares,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/154396/transfer_id/1809514
GER2,VFB,MSV Duisburg,VfB Stuttgart,Boris Tashchy,0,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/138292/transfer_id/1821480
GER2,SGE,SV Darmstadt 98,Eintracht Frankfurt,Slobodan Medojevic,0,1,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/48164/transfer_id/2008880
GER2,B04,SV Sandhausen,Bayer 04 Leverkusen,Niklas Lomb,0,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85543/transfer_id/2119003
GER2,BVB,Holstein Kiel,Borussia Dortmund,Dominik Reimann,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/238722/transfer_id/2106765
GER2,FCB,1.FC Heidenheim 1846,FC Bayern Muenchen,Niklas Dorsch,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/251302/transfer_id/2105540
GER2,H96,VfL Bochum,Hannover 96,Sebastian Maier,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/126285/transfer_id/2119882
GER2,H96,FC Ingolstadt 04,Hannover 96,Charlison Benschop,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/66783/transfer_id/2104970
GER2,H96,SC Paderborn 07,Hannover 96,Babacar Gueye,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/342364/transfer_id/2247442
